(577, [1183271, 1183272, 1183273, 1183276, 1183278, 1183281, 1183285, 1183286, 1183287, 1183288, 1183289, 1183290, 1183291, 1183293, 1183295, 1183296], 1)
(578, [1185345, 1185350, 1185351, 1185352, 1185354, 1185355, 1185356, 1185357, 1185358, 1185360, 1185361, 1185362, 1185365, 1185367, 1185372, 1185373], 1)
(579, [1187422, 1187423, 1187427, 1187429, 1187430, 1187432, 1187433, 1187435, 1187436, 1187438, 1187439, 1187440, 1187441, 1187442, 1187443, 1187445], 1)
(580, [1189494, 1189497, 1189502, 1189503, 1189504, 1189505, 1189506, 1189507, 1189509, 1189513, 1189514, 1189515, 1189516, 1189517, 1189522, 1189524], 1)
(581, [1191574, 1191575, 1191578, 1191579, 1191580, 1191584, 1191586, 1191587, 1191588, 1191589, 1191591, 1191597, 1191599, 1191600, 1191601, 1191603], 1)
(582, [1193652, 1193655, 1193656, 1193657, 1193658, 1193660, 1193661, 1193662, 1193663, 1193667, 1193668, 1193669, 1193670, 1193671, 1193674, 1193677], 1)
(583, [1195726, 1195727, 1195729, 1195730, 1195731, 1195732, 1195733, 1195735, 1195737, 1195739, 1195741, 1195742, 1195744, 1195745, 1195749, 1195751], 1)
(584, [1197800, 1197801, 1197802, 1197804, 1197805, 1197807, 1197808, 1197810, 1197811, 1197812, 1197813, 1197815, 1197816, 1197817, 1197818, 1197820], 1)
(585, [1199872, 1199873, 1199875, 1199877, 1199879, 1199882, 1199884, 1199886, 1199888, 1199889, 1199890, 1199891, 1199893, 1199897, 1199898, 1199901], 1)
(586, [1201950, 1201951, 1201952, 1201955, 1201956, 1201961, 1201963, 1201965, 1201966, 1201967, 1201970, 1201971, 1201972, 1201974, 1201975, 1201977], 1)
(587, [1204029, 1204034, 1204038, 1204039, 1204040, 1204042, 1204043, 1204044, 1204046, 1204047, 1204049, 1204051, 1204052, 1204054, 1204055, 1204056], 1)
(588, [1206105, 1206106, 1206107, 1206108, 1206111, 1206115, 1206117, 1206118, 1206119, 1206120, 1206121, 1206122, 1206123, 1206125, 1206127, 1206128], 1)
(589, [1208177, 1208178, 1208182, 1208186, 1208192, 1208195, 1208196, 1208198, 1208199, 1208204, 1208207, 1208208, 1208211, 1208213, 1208214, 1208215], 1)
(590, [1210264, 1210265, 1210266, 1210270, 1210271, 1210272, 1210274, 1210275, 1210276, 1210277, 1210279, 1210281, 1210282, 1210283, 1210284, 1210285], 1)
(591, [1212334, 1212336, 1212340, 1212343, 1212346, 1212348, 1212352, 1212355, 1212356, 1212359, 1212360, 1212361, 1212362, 1212365, 1212368, 1212371], 1)
(592, [1214420, 1214421, 1214422, 1214423, 1214424, 1214425, 1214426, 1214430, 1214431, 1214433, 1214434, 1214435, 1214437, 1214439, 1214441, 1214443], 1)
(593, [1216492, 1216494, 1216496, 1216498, 1216499, 1216500, 1216502, 1216504, 1216508, 1216509, 1216510, 1214463, 1214463, 1214463, 1214463, 1214463], 1)
(594, [1216513, 1216516, 1216520, 1216522, 1216523, 1216525, 1216526, 1216527, 1216528, 1216536, 1216537, 1216538, 1216542, 1216543, 1216545, 1216547], 1)
(595, [1218596, 1218597, 1218598, 1218599, 1218600, 1218601, 1218603, 1218604, 1218605, 1218608, 1218609, 1218611, 1218612, 1218613, 1218615, 1218616], 1)
(596, [1220665, 1220666, 1220667, 1220671, 1220675, 1220677, 1220678, 1220680, 1220681, 1220683, 1220684, 1220686, 1220688, 1220690, 1220691, 1220692], 1)
(597, [1222741, 1222743, 1222744, 1222745, 1222749, 1222750, 1222752, 1222753, 1222755, 1222756, 1222757, 1222759, 1222762, 1222763, 1222765, 1222766], 1)
(598, [1224815, 1224819, 1224822, 1224824, 1224827, 1224830, 1224832, 1224833, 1224834, 1224841, 1224847, 1224849, 1224851, 1224852, 1224855, 1224858], 1)
(599, [1226907, 1226908, 1226911, 1226916, 1226919, 1226920, 1226921, 1226922, 1226923, 1226924, 1226926, 1226929, 1226931, 1226932, 1226934, 1226935], 1)
(600, [1228984, 1228986, 1228988, 1228989, 1228990, 1228992, 1228993, 1228994, 1228995, 1228997, 1228998, 1228999, 1229000, 1229001, 1229004, 1229005], 1)
(601, [1231055, 1231056, 1231060, 1231061, 1231064, 1231066, 1231069, 1231074, 1231075, 1231077, 1231078, 1231079, 1231080, 1231082, 1231083, 1231084], 1)
(602, [1233133, 1233134, 1233135, 1233139, 1233140, 1233141, 1233144, 1233147, 1233148, 1233149, 1233151, 1233152, 1233154, 1233155, 1233156, 1233159], 1)
(603, [1235208, 1235209, 1235214, 1235215, 1235216, 1235217, 1235219, 1235222, 1235223, 1235224, 1235225, 1235228, 1235230, 1235231, 1235234, 1235235], 1)
(604, [1237284, 1237285, 1237286, 1237287, 1237288, 1237289, 1237290, 1237292, 1237294, 1237296, 1237297, 1237298, 1237302, 1237306, 1237307, 1237308], 1)
(605, [1239359, 1239362, 1239363, 1239366, 1239367, 1239369, 1239370, 1239372, 1239373, 1239374, 1239376, 1239377, 1239378, 1239380, 1239381, 1239382], 1)
(606, [1241433, 1241434, 1241436, 1241438, 1241441, 1241443, 1241444, 1241446, 1241449, 1241450, 1241451, 1241452, 1241454, 1241456, 1241459, 1241461], 1)
(607, [1243510, 1243513, 1243514, 1243515, 1243516, 1243517, 1243518, 1243521, 1243529, 1243530, 1243531, 1243533, 1243535, 1243538, 1243540, 1243542], 1)
(608, [1245592, 1245594, 1245596, 1245597, 1245599, 1245600, 1245601, 1245602, 1245603, 1245604, 1245605, 1245606, 1245608, 1245609, 1245615, 1245616], 1)
(609, [1247666, 1247667, 1247668, 1247669, 1247672, 1247676, 1247678, 1247680, 1247682, 1247684, 1247686, 1247691, 1247693, 1247694, 1247696, 1247697], 1)
(610, [1249746, 1249748, 1249749, 1249750, 1249751, 1249752, 1249753, 1249754, 1249756, 1249759, 1249760, 1249762, 1249765, 1249766, 1249768, 1249774], 1)
(611, [1251823, 1251824, 1251825, 1251827, 1251829, 1251830, 1251832, 1251833, 1251834, 1251836, 1251837, 1251838, 1251839, 1251843, 1251844, 1251846], 1)
(612, [1253895, 1253896, 1253897, 1253899, 1253901, 1253902, 1253907, 1253908, 1253911, 1253915, 1253916, 1253917, 1253918, 1253921, 1253922, 1253924], 1)
(613, [1255973, 1255975, 1255977, 1255978, 1255979, 1255980, 1255981, 1255983, 1255986, 1255988, 1255990, 1255991, 1255992, 1255993, 1255995, 1255997], 1)
(614, [1258048, 1258049, 1258051, 1258052, 1258057, 1258059, 1258060, 1258062, 1258063, 1258064, 1258065, 1258066, 1258067, 1258072, 1258074, 1258081], 1)
(615, [1260130, 1260131, 1260133, 1260134, 1260139, 1260140, 1260142, 1260143, 1260147, 1260148, 1260149, 1260150, 1260151, 1260152, 1260153, 1260155], 1)
(616, [1262204, 1262205, 1262208, 1262209, 1262210, 1262211, 1262215, 1262216, 1262220, 1262221, 1262222, 1262224, 1262225, 1262227, 1262228, 1262230], 1)
(617, [1264279, 1264280, 1264282, 1264283, 1264284, 1264285, 1264288, 1264289, 1264290, 1264292, 1264295, 1264296, 1264297, 1264298, 1264300, 1264301], 1)
(618, [1266350, 1266351, 1266352, 1266354, 1266355, 1266356, 1266358, 1266359, 1266360, 1266361, 1266362, 1266363, 1266364, 1266365, 1266371, 1266373], 1)
(619, [1268422, 1268426, 1268427, 1268428, 1268430, 1268434, 1268436, 1268438, 1268439, 1268440, 1268445, 1268446, 1268452, 1268453, 1268454, 1268457], 1)
(620, [1270506, 1270507, 1270508, 1270509, 1270511, 1270512, 1270516, 1270519, 1270520, 1270522, 1270523, 1270524, 1270525, 1270527, 1270528, 1270529], 1)
(621, [1272582, 1272587, 1272590, 1272591, 1272594, 1272595, 1272597, 1272598, 1272600, 1272602, 1272603, 1272606, 1272608, 1272612, 1272613, 1272614], 1)
(622, [1274663, 1274664, 1274665, 1274666, 1274668, 1274669, 1274670, 1274675, 1274676, 1274681, 1274682, 1274686, 1274687, 1274688, 1274689, 1274690], 1)
(623, [1276739, 1276742, 1276748, 1276749, 1276750, 1276751, 1276753, 1276754, 1276755, 1276756, 1276757, 1276758, 1276759, 1276760, 1276761, 1276762], 1)
(624, [1278812, 1278814, 1278815, 1278816, 1278818, 1278821, 1278822, 1278827, 1278828, 1278829, 1278830, 1278831, 1278832, 1278834, 1278839, 1278840], 1)
(625, [1280889, 1280890, 1280895, 1280898, 1280899, 1280900, 1280903, 1280905, 1280908, 1280911, 1280914, 1280916, 1280918, 1280919, 1280922, 1280924], 1)
(626, [1282975, 1282978, 1282979, 1282980, 1282984, 1282991, 1282995, 1282996, 1282999, 1283000, 1283001, 1283002, 1283003, 1283004, 1283006, 1283007], 1)
(627, [1285061, 1285062, 1285063, 1285065, 1285066, 1285067, 1285068, 1285069, 1285071, 1285072, 1285073, 1285074, 1285077, 1285078, 1285080, 1285081], 1)
(628, [1287131, 1287132, 1287134, 1287136, 1287137, 1287139, 1287141, 1287142, 1287145, 1287147, 1287148, 1287149, 1287151, 1287152, 1287156, 1287159], 1)
(629, [1289208, 1289209, 1289210, 1289213, 1289214, 1289215, 1289216, 1289217, 1289218, 1289219, 1289221, 1289223, 1289224, 1289226, 1289227, 1289228], 1)
(630, [1291277, 1291278, 1291279, 1291281, 1291282, 1291283, 1291284, 1291285, 1291292, 1291293, 1291294, 1291295, 1291301, 1291302, 1291303, 1291304], 1)
(631, [1293353, 1293357, 1293358, 1293359, 1293360, 1293363, 1293364, 1293365, 1293366, 1293367, 1293368, 1293372, 1293373, 1293374, 1293376, 1293378], 1)
(632, [1295427, 1295430, 1295431, 1295434, 1295439, 1295442, 1295443, 1295445, 1295446, 1295448, 1295449, 1295450, 1295453, 1295456, 1295460, 1295461], 1)
(633, [1297511, 1297513, 1297515, 1297521, 1297522, 1297523, 1297524, 1297525, 1297526, 1297529, 1297532, 1297533, 1297535, 1297536, 1297541, 1297546], 1)
(634, [1299598, 1299599, 1299603, 1299605, 1299606, 1299607, 1299608, 1299609, 1299610, 1299613, 1299615, 1299617, 1299618, 1299619, 1299630, 1299632], 1)
(635, [1301681, 1301682, 1301684, 1301685, 1301688, 1301689, 1301692, 1301693, 1301696, 1301698, 1301704, 1301707, 1301708, 1301709, 1301710, 1301711], 1)
(636, [1303761, 1303762, 1303765, 1303767, 1303768, 1303769, 1303772, 1303773, 1303774, 1303775, 1303776, 1303777, 1303779, 1303781, 1303786, 1303789], 1)
(637, [1305839, 1305843, 1305844, 1305845, 1305848, 1305852, 1305853, 1305854, 1305858, 1305859, 1305860, 1305861, 1305862, 1305865, 1305867, 1305868], 1)
(638, [1307918, 1307919, 1307920, 1307922, 1307923, 1307924, 1307927, 1307928, 1307930, 1307931, 1307932, 1307935, 1307937, 1307938, 1307939, 1307940], 1)
(639, [1309990, 1309994, 1309995, 1309996, 1309997, 1309998, 1309999, 1310001, 1310002, 1310003, 1310005, 1310006, 1310009, 1310010, 1310011, 1310012], 1)
(640, [1312062, 1312063, 1312064, 1312065, 1312067, 1312068, 1312070, 1312071, 1312072, 1312074, 1312075, 1312077, 1312081, 1312083, 1312085, 1312086], 1)
(641, [1314135, 1314136, 1314137, 1314138, 1314141, 1314144, 1314145, 1314146, 1314151, 1314152, 1314154, 1314155, 1314156, 1314158, 1314159, 1314162], 1)
(642, [1316211, 1316212, 1316214, 1316215, 1316216, 1316217, 1316219, 1316220, 1316221, 1316222, 1316225, 1316226, 1316227, 1316228, 1316231, 1316232], 1)
(643, [1318281, 1318283, 1318284, 1318285, 1318286, 1318287, 1318288, 1318290, 1318291, 1318293, 1318295, 1318298, 1318299, 1318300, 1318303, 1318304], 1)
(644, [1320354, 1320356, 1320358, 1320359, 1320360, 1320362, 1320363, 1320364, 1320366, 1320367, 1320369, 1320371, 1320373, 1320374, 1320375, 1320376], 1)
(645, [1322426, 1322427, 1322428, 1322430, 1322431, 1322433, 1322434, 1322436, 1322437, 1322439, 1322440, 1322442, 1322443, 1322444, 1322445, 1322446], 1)
(646, [1324496, 1324497, 1324501, 1324503, 1324506, 1324508, 1324510, 1324511, 1324512, 1324515, 1324516, 1324518, 1324520, 1324524, 1324525, 1324526], 1)
(647, [1326575, 1326576, 1326580, 1326581, 1326583, 1326584, 1326586, 1326587, 1326589, 1326595, 1326598, 1326601, 1326602, 1326603, 1326605, 1326606], 1)
(648, [1328655, 1328656, 1328657, 1328658, 1328659, 1328660, 1328663, 1328664, 1328667, 1328668, 1328669, 1328671, 1328672, 1328675, 1328676, 1328678], 1)
(649, [1330728, 1330729, 1330732, 1330733, 1330734, 1330736, 1330740, 1330741, 1330742, 1330743, 1330746, 1330747, 1330748, 1330750, 1330751, 1330753], 1)
(650, [1332802, 1332804, 1332805, 1332808, 1332809, 1332810, 1332813, 1332814, 1332820, 1332822, 1332823, 1332824, 1332827, 1332830, 1332832, 1332833], 1)
(651, [1334882, 1334883, 1334884, 1334886, 1334887, 1334889, 1334890, 1334891, 1334894, 1334895, 1334897, 1334898, 1334900, 1334901, 1334904, 1334905], 1)
(652, [1336954, 1336955, 1336957, 1336958, 1336959, 1336963, 1336964, 1336965, 1336966, 1336968, 1336969, 1336970, 1336972, 1336973, 1336977, 1336978], 1)
(653, [1339027, 1339032, 1339033, 1339036, 1339037, 1339040, 1339042, 1339043, 1339046, 1339047, 1339050, 1339051, 1339053, 1339056, 1339062, 1339064], 1)
(654, [1341113, 1341115, 1341116, 1341118, 1341121, 1341123, 1341128, 1341131, 1341132, 1341141, 1341142, 1341143, 1341144, 1341145, 1341148, 1341152], 1)
(655, [1343201, 1343202, 1343204, 1343205, 1343206, 1343207, 1343210, 1343211, 1343212, 1343213, 1343215, 1343217, 1343222, 1343224, 1343225, 1343226], 1)
(656, [1345275, 1345276, 1345277, 1345279, 1345280, 1345283, 1345284, 1345287, 1345291, 1345292, 1345293, 1345295, 1345296, 1345297, 1345298, 1345299], 1)
(657, [1347348, 1347350, 1347351, 1347356, 1347358, 1347359, 1347360, 1347361, 1347363, 1347365, 1347366, 1347368, 1347371, 1347372, 1347374, 1347375], 1)
(658, [1349424, 1349425, 1349426, 1349427, 1349428, 1349429, 1349430, 1349433, 1349435, 1349436, 1349437, 1349439, 1349440, 1349441, 1349442, 1349444], 1)
(659, [1351493, 1351494, 1351495, 1351497, 1351500, 1351502, 1351504, 1351507, 1351508, 1351509, 1351510, 1351512, 1351513, 1351514, 1351515, 1351516], 1)
(660, [1353566, 1353570, 1353571, 1353574, 1353578, 1353581, 1353584, 1353585, 1353587, 1353588, 1353593, 1353596, 1353598, 1353599, 1353602, 1353604], 1)
(661, [1355653, 1355656, 1355660, 1355661, 1355663, 1355664, 1355667, 1355668, 1355669, 1355672, 1355673, 1355674, 1355675, 1355678, 1355679, 1355680], 1)
(662, [1357731, 1357732, 1357735, 1357739, 1357741, 1357744, 1357745, 1357749, 1357750, 1357752, 1357753, 1357756, 1357757, 1357758, 1357759, 1357761], 1)
(663, [1359812, 1359815, 1359816, 1359817, 1359818, 1359821, 1359824, 1359825, 1359828, 1359829, 1359832, 1359835, 1359836, 1359837, 1359839, 1359840], 1)
(664, [1361889, 1361891, 1361892, 1361893, 1361896, 1361900, 1361901, 1361902, 1361905, 1361906, 1361908, 1361909, 1361911, 1361914, 1361916, 1361917], 1)
(665, [1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919, 1361919], 1)
(666, [1363970, 1363971, 1363972, 1363973, 1363976, 1363977, 1363979, 1363980, 1363981, 1363982, 1363985, 1363987, 1363988, 1363990, 1363991, 1363992], 1)
(667, [1366042, 1366044, 1366046, 1366047, 1366048, 1366049, 1366051, 1366052, 1366054, 1366056, 1366058, 1366062, 1366063, 1366065, 1366066, 1366067], 1)
(668, [1368121, 1368123, 1368124, 1368126, 1368129, 1368137, 1368138, 1368139, 1368142, 1368143, 1368144, 1368146, 1368148, 1368150, 1368154, 1368155], 1)
(669, [1370207, 1370209, 1370210, 1370211, 1370212, 1370213, 1370214, 1370215, 1370217, 1370218, 1370220, 1370224, 1370225, 1370229, 1370235, 1370236], 1)
(670, [1372285, 1372286, 1372287, 1372288, 1372294, 1372295, 1372298, 1372299, 1372301, 1372302, 1372303, 1372304, 1372307, 1372308, 1372309, 1372312], 1)
(671, [1374361, 1374362, 1374363, 1374364, 1374365, 1374366, 1374368, 1374369, 1374376, 1374377, 1374378, 1374379, 1374383, 1374385, 1374386, 1374387], 1)
(672, [1376436, 1376437, 1376438, 1376440, 1376441, 1376442, 1376444, 1376445, 1376447, 1376449, 1376450, 1376452, 1376454, 1376456, 1376457, 1376458], 1)
(673, [1378507, 1378508, 1378509, 1378511, 1378512, 1378513, 1378514, 1378517, 1378520, 1378522, 1378523, 1378524, 1378525, 1378526, 1378527, 1378533], 1)
(674, [1380582, 1380583, 1380585, 1380586, 1380588, 1380589, 1380591, 1380592, 1380593, 1380595, 1380596, 1380597, 1380599, 1380601, 1380603, 1380609], 1)
(675, [1382659, 1382660, 1382662, 1382666, 1382667, 1382669, 1382670, 1382672, 1382673, 1382674, 1382676, 1382677, 1382678, 1382680, 1382682, 1382683], 1)
(676, [1384735, 1384736, 1384739, 1384740, 1384741, 1384742, 1384743, 1384744, 1384746, 1384747, 1384753, 1384754, 1384755, 1384757, 1384758, 1384760], 1)
(677, [1386811, 1386812, 1386814, 1386816, 1386818, 1386819, 1386820, 1386822, 1386823, 1386824, 1386825, 1386826, 1386827, 1386828, 1386829, 1386837], 1)
(678, [1388886, 1388888, 1388889, 1388890, 1388892, 1388893, 1388895, 1388896, 1388898, 1388899, 1388902, 1388903, 1388905, 1388906, 1388908, 1388911], 1)
(679, [1390960, 1390961, 1390962, 1390965, 1390966, 1390967, 1390968, 1390970, 1390971, 1390972, 1390973, 1390974, 1390975, 1390977, 1390978, 1390979], 1)
(680, [1393029, 1393030, 1393033, 1393034, 1393035, 1393036, 1393037, 1393038, 1393039, 1393040, 1393042, 1393044, 1393045, 1393046, 1393047, 1393048], 1)
(681, [1395097, 1395098, 1395099, 1395100, 1395101, 1395106, 1395109, 1395110, 1395111, 1395115, 1395117, 1395119, 1395122, 1395126, 1395127, 1395128], 1)
(682, [1397178, 1397180, 1397182, 1397187, 1397188, 1397189, 1397190, 1397191, 1397193, 1397195, 1397196, 1397197, 1397198, 1397199, 1397201, 1397203], 1)
(683, [1399252, 1399253, 1399254, 1399255, 1399256, 1399257, 1399258, 1399259, 1399260, 1399261, 1399262, 1399263, 1399267, 1399269, 1399270, 1399272], 1)
(684, [1401322, 1401324, 1401325, 1401327, 1401330, 1401331, 1401332, 1401337, 1401338, 1401339, 1401341, 1401344, 1401345, 1401346, 1401348, 1401349], 1)
(685, [1403398, 1403401, 1403402, 1403403, 1403406, 1403409, 1403410, 1403411, 1403414, 1403416, 1403417, 1403418, 1403419, 1403420, 1403422, 1403423], 1)
(686, [1405472, 1405475, 1405476, 1405479, 1405480, 1405481, 1405482, 1405483, 1405485, 1405489, 1405490, 1405492, 1405493, 1405495, 1405498, 1405499], 1)
(687, [1407548, 1407551, 1407553, 1407554, 1407557, 1407558, 1407559, 1407560, 1407561, 1407562, 1407565, 1407567, 1407568, 1407569, 1407570, 1407575], 1)
(688, [1409624, 1409625, 1409626, 1409629, 1409632, 1409633, 1409634, 1409635, 1409636, 1409638, 1409639, 1409640, 1409641, 1409644, 1409645, 1409646], 1)
(689, [1411695, 1411697, 1411699, 1411700, 1411701, 1411702, 1411703, 1411705, 1411706, 1411707, 1411708, 1411711, 1411712, 1411713, 1411714, 1411715], 1)
(690, [1413764, 1413765, 1413766, 1413767, 1413771, 1413773, 1413774, 1413775, 1413776, 1413777, 1413779, 1413780, 1413781, 1413782, 1413785, 1413786], 1)
(691, [1415838, 1415839, 1415840, 1415841, 1415844, 1415845, 1415846, 1415847, 1415849, 1415850, 1415852, 1415858, 1415860, 1415863, 1415865, 1415866], 1)
(692, [1417917, 1417919, 1417920, 1417921, 1417922, 1417923, 1417925, 1417926, 1417928, 1417934, 1417937, 1417942, 1417947, 1417951, 1417952, 1417954], 1)
(693, [1420003, 1420005, 1420006, 1420007, 1420008, 1420009, 1420010, 1420011, 1420012, 1420014, 1420016, 1420017, 1420019, 1420021, 1420022, 1420024], 1)
(694, [1422073, 1422074, 1422077, 1422078, 1422079, 1422080, 1422081, 1422082, 1422083, 1422084, 1422086, 1422088, 1422091, 1422093, 1422097, 1422100], 1)
(695, [1424152, 1424154, 1424155, 1424156, 1424157, 1424158, 1424160, 1424161, 1424163, 1424166, 1424170, 1424172, 1424176, 1424177, 1424178, 1424179], 1)
(696, [1426230, 1426231, 1426232, 1426236, 1426237, 1426238, 1426241, 1426242, 1426243, 1426245, 1426246, 1426248, 1426249, 1426250, 1426252, 1426253], 1)
(697, [1428303, 1428304, 1428305, 1428307, 1428309, 1428312, 1428313, 1428318, 1428319, 1428322, 1428323, 1428324, 1428327, 1428333, 1428336, 1428338], 1)
(698, [1430387, 1430390, 1430391, 1430392, 1430393, 1430397, 1430400, 1430402, 1430403, 1430406, 1430407, 1430408, 1430410, 1430412, 1430415, 1430419], 1)
(699, [1432468, 1432470, 1432472, 1432473, 1432474, 1432475, 1432477, 1432479, 1432480, 1432481, 1432482, 1432483, 1432488, 1432489, 1432490, 1432491], 1)
(700, [1434542, 1434543, 1434544, 1434546, 1434548, 1434552, 1434553, 1434554, 1434556, 1434557, 1434558, 1434559, 1434560, 1434564, 1434565, 1434566], 1)
(701, [1436615, 1436619, 1436621, 1436622, 1436623, 1436624, 1436625, 1436626, 1436627, 1436628, 1436630, 1436633, 1436634, 1436635, 1436636, 1436640], 1)
(702, [1438689, 1438690, 1438694, 1438695, 1438696, 1438698, 1438699, 1438700, 1438702, 1438703, 1438704, 1438707, 1438709, 1438710, 1438711, 1438712], 1)
(703, [1440761, 1440764, 1440768, 1440769, 1440771, 1440773, 1440780, 1440781, 1440785, 1440786, 1440788, 1440790, 1440791, 1440792, 1440793, 1440794], 1)
(704, [1442844, 1442845, 1442846, 1442850, 1442853, 1442855, 1442856, 1442861, 1442864, 1442867, 1442868, 1442870, 1442871, 1442874, 1442876, 1442877], 1)
(705, [1444926, 1444927, 1444932, 1444934, 1444935, 1444936, 1444938, 1444940, 1444941, 1444942, 1444943, 1444945, 1444946, 1444948, 1444949, 1444951], 1)
(706, [1447000, 1447001, 1447002, 1447005, 1447007, 1447008, 1447009, 1447010, 1447012, 1447014, 1447015, 1447016, 1447017, 1447019, 1447020, 1447021], 1)
(707, [1449071, 1449072, 1449073, 1449074, 1449075, 1449076, 1449077, 1449078, 1449079, 1449081, 1449082, 1449083, 1449084, 1449086, 1449088, 1449089], 1)
(708, [1451138, 1451140, 1451141, 1451142, 1451143, 1451147, 1451149, 1451151, 1451152, 1451154, 1451155, 1451156, 1451158, 1451160, 1451161, 1451166], 1)
(709, [1453215, 1453216, 1453217, 1453219, 1453220, 1453221, 1453222, 1453223, 1453224, 1453226, 1453229, 1453230, 1453231, 1453233, 1453234, 1453237], 1)
(710, [1455287, 1455289, 1455291, 1455294, 1455297, 1455299, 1455300, 1455301, 1455302, 1455304, 1455305, 1455306, 1455307, 1455310, 1455311, 1455313], 1)
(711, [1457362, 1457363, 1457365, 1457367, 1457368, 1457371, 1457372, 1457373, 1457378, 1457381, 1457384, 1457385, 1457386, 1457387, 1457388, 1457390], 1)
(712, [1459440, 1459441, 1459442, 1459446, 1459447, 1459450, 1459452, 1459453, 1459454, 1459455, 1459456, 1459457, 1459458, 1459459, 1459460, 1459462], 1)
(713, [1461512, 1461513, 1461514, 1461520, 1461521, 1461523, 1461524, 1461526, 1461529, 1461530, 1461533, 1461534, 1461536, 1461537, 1461539, 1461540], 1)
(714, [1463590, 1463591, 1463593, 1463594, 1463595, 1463596, 1463597, 1463599, 1463600, 1463602, 1463603, 1463604, 1463607, 1463610, 1463612, 1463614], 1)
(715, [1465664, 1465665, 1465666, 1465668, 1465671, 1465674, 1465679, 1465681, 1465684, 1465686, 1465687, 1465688, 1465691, 1465692, 1465696, 1465698], 1)
(716, [1467747, 1467752, 1467753, 1467754, 1467755, 1467756, 1467760, 1467762, 1467763, 1467767, 1467768, 1467769, 1467771, 1467773, 1467774, 1467776], 1)
(717, [1469825, 1469826, 1469829, 1469830, 1469833, 1469834, 1469837, 1469838, 1469839, 1469840, 1469842, 1469843, 1469845, 1469846, 1469847, 1469849], 1)
(718, [1471899, 1471900, 1471902, 1471903, 1471904, 1471907, 1471909, 1471910, 1471911, 1471913, 1471914, 1471915, 1471917, 1471919, 1471921, 1471926], 1)
(719, [1473976, 1473977, 1473978, 1473981, 1473983, 1473984, 1473985, 1473986, 1473988, 1473990, 1473994, 1473995, 1473996, 1473997, 1473998, 1474001], 1)
(720, [1476052, 1476054, 1476056, 1476058, 1476059, 1476065, 1476066, 1476068, 1476069, 1476071, 1476072, 1476073, 1476074, 1476076, 1476078, 1476079], 1)
(721, [1478128, 1478129, 1478130, 1478134, 1478138, 1478142, 1478144, 1478145, 1478146, 1478147, 1478149, 1478150, 1478151, 1478152, 1478154, 1478155], 1)
(722, [1480205, 1480206, 1480208, 1480209, 1480213, 1480216, 1480217, 1480219, 1480220, 1480221, 1480222, 1480223, 1480224, 1480226, 1480227, 1480229], 1)
(723, [1482279, 1482281, 1482283, 1482289, 1482290, 1482291, 1482292, 1482293, 1482295, 1482299, 1482300, 1482301, 1482302, 1482303, 1482304, 1482305], 1)
(724, [1484356, 1484357, 1484361, 1484362, 1484364, 1484365, 1484367, 1484368, 1484369, 1484370, 1484373, 1484375, 1484376, 1484378, 1484380, 1484385], 1)
(725, [1486436, 1486438, 1486439, 1486440, 1486441, 1486442, 1486444, 1486445, 1486446, 1486450, 1486451, 1486452, 1486454, 1486456, 1486457, 1486458], 1)
(726, [1488508, 1488509, 1488510, 1488512, 1488513, 1488514, 1488519, 1488521, 1488522, 1488525, 1488528, 1488530, 1488531, 1488532, 1488534, 1488536], 1)
(727, [1490585, 1490587, 1490588, 1490589, 1490590, 1490591, 1490593, 1490594, 1490595, 1490596, 1490598, 1490600, 1490601, 1490602, 1490603, 1490605], 1)
(728, [1492654, 1492655, 1492656, 1492657, 1492658, 1492661, 1492663, 1492666, 1492667, 1492668, 1492669, 1492671, 1492672, 1492673, 1492674, 1492677], 1)
(729, [1494726, 1494732, 1494733, 1494734, 1494735, 1494736, 1494737, 1494738, 1494739, 1494741, 1494742, 1494744, 1494746, 1494747, 1494748, 1494751], 1)
(730, [1496801, 1496802, 1496806, 1496810, 1496811, 1496812, 1496813, 1496814, 1496815, 1496816, 1496817, 1496818, 1496819, 1496820, 1496821, 1496823], 1)
(731, [1498872, 1498873, 1498877, 1498878, 1498879, 1498881, 1498882, 1498884, 1498886, 1498887, 1498888, 1498889, 1498895, 1498896, 1498897, 1498898], 1)
(732, [1500947, 1500948, 1500949, 1500950, 1500952, 1500957, 1500959, 1500962, 1500963, 1500964, 1500966, 1500967, 1500968, 1500969, 1500971, 1500972], 1)
(733, [1503024, 1503025, 1503027, 1503029, 1503030, 1503031, 1503034, 1503035, 1503036, 1503037, 1503039, 1503042, 1503043, 1503046, 1503050, 1503051], 1)
(734, [1505100, 1505101, 1505102, 1505104, 1505106, 1505107, 1505110, 1505111, 1505112, 1505113, 1505114, 1505115, 1505116, 1505117, 1505120, 1505123], 1)
(735, [1507172, 1507173, 1507175, 1507176, 1507177, 1507178, 1507179, 1507182, 1507183, 1507186, 1507187, 1507188, 1507194, 1507195, 1507196, 1507197], 1)
(736, [1509248, 1509249, 1509250, 1509251, 1509252, 1509254, 1509256, 1509257, 1509260, 1509262, 1509264, 1509265, 1509267, 1509268, 1509270, 1509272], 1)
